81 26	1427136976
30 33	1427136976
16 69	1427136976
56 106	1427136976
23 66	1427136976
84 47	1427136976
91 96	1427136976
28 100	1427136976
40 4	1427136976
59 69	1427136976
100 104	1427136976
18 13	1427136976
28 104	1427136976
26 25	1427136976
94 109	1427136976
23 58	1427136976
28 56	1427136976
28 66	1427136976
41 10	1427136976
30 69	1427136976
56 66	1427136976
106 66	1427136976
81 26	1427136976
38 42	1427136976
56 106	1427136976
91 96	1427136976
28 106	1427136976
60 13	1427136976
104 66	1427136976
68 57	1427136976
57 69	1427136976
28 104	1427136976
13 73	1427136976
23 58	1427136976
28 56	1427136976
28 66	1427136976
116 72	1427136976
56 66	1427136976
106 66	1427136976
81 26	1427136976
56 106	1427136976
56 104	1427136976
91 96	1427136976
28 100	1427136976
8 47	1427136976
60 13	1427136976
86 65	1427136976
60 73	1427136976
8 116	1427136976
104 66	1427136976
1 44	1427136976
11 33	1427136976
72 47	1427136976
81 25	1427136976
116 47	1427136976
24 23	1427136976
8 72	1427136976
68 57	1427136976
42 22	1427136976
28 81	1427136976
28 104	1427136976
94 109	1427136976
16 78	1427136976
41 10	1427136976
65 72	1427136976
56 66	1427136976
106 66	1427136976
81 26	1427136976
56 106	1427136976
28 100	1427136976
60 13	1427136976
59 69	1427136976
104 66	1427136976
90 77	1427136976
95 16	1427136976
28 104	1427136976
94 109	1427136976
41 10	1427136976
56 66	1427136976
106 66	1427136976
96 86	1427136976
37 63	1427136976
56 106	1427136976
91 96	1427136976
28 100	1427136976
86 65	1427136976
40 45	1427136976
33 59	1427136976
45 4	1427136976
26 27	1427136976
68 57	1427136976
42 22	1427136976
93 59	1427136976
23 27	1427136976
28 104	1427136976
94 109	1427136976
85 22	1427136976
41 10	1427136976
56 110	1427136976
56 66	1427136976
106 66	1427136976
96 86	1427136976
56 106	1427136976
28 100	1427136976
86 65	1427136976
43 78	1427136976
73 47	1427136976
40 45	1427136976
49 37	1427136976
109 99	1427136976
103 108	1427136976
33 57	1427136976
28 104	1427136976
94 109	1427136976
85 22	1427136976
1 107	1427136976
41 10	1427136976
56 110	1427136976
67 76	1427136976
106 66	1427136976
67 63	1427136976
56 106	1427136976
28 100	1427136976
86 65	1427136976
94 99	1427136976
43 80	1427136976
40 45	1427136976
11 80	1427136976
16 55	1427136976
49 37	1427136976
109 99	1427136976
68 57	1427136976
52 13	1427136976
68 33	1427136976
28 104	1427136976
69 78	1427136976
109 3	1427136976
16 78	1427136976
85 22	1427136976
41 10	1427136976
55 78	1427136976
66 110	1427136976
56 66	1427136976
106 66	1427136976
16 69	1427136976
56 106	1427136976
106 110	1427136976
26 62	1427136976
86 65	1427136976
94 99	1427136976
102 41	1427136976
40 45	1427136976
109 99	1427136976
52 13	1427136976
43 44	1427136976
28 104	1427136976
94 109	1427136976
85 22	1427136976
41 10	1427136976
66 110	1427136976
56 66	1427136976
106 66	1427136976
16 69	1427136976
67 63	1427136976
96 86	1427136976
56 106	1427136976
91 96	1427136976
28 100	1427136976
86 65	1427136976
40 4	1427136976
102 41	1427136976
40 45	1427136976
100 104	1427136976
70 87	1427136976
11 80	1427136976
49 37	1427136976
109 99	1427136976
26 27	1427136976
52 13	1427136976
28 104	1427136976
51 11	1427136976
94 109	1427136976
109 3	1427136976
85 22	1427136976
41 10	1427136976
56 66	1427136976
106 66	1427136976
67 63	1427136976
96 86	1427136976
91 96	1427136976
28 100	1427136976
86 65	1427136976
102 41	1427136976
102 10	1427136976
40 45	1427136976
100 104	1427136976
52 13	1427136976
94 109	1427136976
109 3	1427136976
16 78	1427136976
85 22	1427136976
41 10	1427136976
16 69	1427136976
67 63	1427136976
96 86	1427136976
91 96	1427136976
86 65	1427136976
102 41	1427136976
102 10	1427136976
40 45	1427136976
49 37	1427136976
68 57	1427136976
52 13	1427136976
85 22	1427136976
41 10	1427136976
16 69	1427136976
67 63	1427136976
122 73	1427136976
96 86	1427136976
91 96	1427136976
86 65	1427136976
95 31	1427136976
102 41	1427136976
102 10	1427136976
40 45	1427136976
49 37	1427136976
68 57	1427136976
52 13	1427136976
94 51	1427136976
103 108	1427136976
54 40	1427136976
85 22	1427136976
41 10	1427136976
16 69	1427136976
122 73	1427136976
77 69	1427136976
96 86	1427136976
91 96	1427136976
90 69	1427136976
102 41	1427136976
122 89	1427136976
68 57	1427136976
79 78	1427136976
54 40	1427136976
16 77	1427136976
85 22	1427136976
41 10	1427136976
64 29	1427136976
16 69	1427136976
67 63	1427136976
122 73	1427136976
77 69	1427136976
96 86	1427136976
90 78	1427136976
122 89	1427136976
91 86	1427136976
68 57	1427136976
95 69	1427136976
79 78	1427136976
54 40	1427136976
85 22	1427136976
41 10	1427136976
64 29	1427136976
16 69	1427136976
67 63	1427136976
77 69	1427136976
91 96	1427136976
60 13	1427136976
102 41	1427136976
95 77	1427136976
122 89	1427136976
90 11	1427136976
68 57	1427136976
71 31	1427136976
95 69	1427136976
16 77	1427136976
85 22	1427136976
3 79	1427136976
41 10	1427136976
51 40	1427136976
16 69	1427136976
67 63	1427136976
122 73	1427136976
77 69	1427136976
96 86	1427136976
91 96	1427136976
102 41	1427136976
95 77	1427136976
31 78	1427136976
95 16	1427136976
68 57	1427136976
30 40	1427136976
68 33	1427136976
16 77	1427136976
85 22	1427136976
41 10	1427136976
1 3	1427136976
16 69	1427136976
67 63	1427136976
77 69	1427136976
96 86	1427136976
102 41	1427136976
40 45	1427136976
122 89	1427136976
90 11	1427136976
85 22	1427136976
3 79	1427136976
41 10	1427136976
67 63	1427136976
122 73	1427136976
96 86	1427136976
16 80	1427136976
91 96	1427136976
11 69	1427136976
43 78	1427136976
33 78	1427136976
90 77	1427136976
85 22	1427136976
3 79	1427136976
16 118	1427136976
41 10	1427136976
64 29	1427136976
67 63	1427136976
96 86	1427136976
91 96	1427136976
59 69	1427136976
40 69	1427136976
16 55	1427136976
85 22	1427136976
41 10	1427136976
64 29	1427136976
67 63	1427136976
96 86	1427136976
91 96	1427136976
59 69	1427136976
90 77	1427136976
16 55	1427136976
29 76	1427136976
85 22	1427136976
41 10	1427136976
67 63	1427136976
96 86	1427136976
91 96	1427136976
59 69	1427136976
16 55	1427136976
29 76	1427136976
85 22	1427136976
41 10	1427136976
67 63	1427136976
122 73	1427136976
91 96	1427136976
59 69	1427136976
90 77	1427136976
90 95	1427136976
85 22	1427136976
41 10	1427136976
67 63	1427136976
122 73	1427136976
91 96	1427136976
59 69	1427136976
16 55	1427136976
49 37	1427136976
109 44	1427136976
85 22	1427136976
67 63	1427136976
91 96	1427136976
40 69	1427136976
122 89	1427136976
29 76	1427136976
73 74	1427136976
85 22	1427136976
3 79	1427136976
41 10	1427136976
93 54	1427136976
67 63	1427136976
96 86	1427136976
91 96	1427136976
64 76	1427136976
40 69	1427136976
16 55	1427136976
29 76	1427136976
49 37	1427136976
109 44	1427136976
73 74	1427136976
85 22	1427136976
41 10	1427136976
93 54	1427136976
67 63	1427136976
96 86	1427136976
91 96	1427136976
59 69	1427136976
40 69	1427136976
122 89	1427136976
16 55	1427136976
29 76	1427136976
73 74	1427136976
85 22	1427136976
41 10	1427136976
93 54	1427136976
67 63	1427136976
96 86	1427136976
91 96	1427136976
9 19	1427136976
40 69	1427136976
73 74	1427136976
85 22	1427136976
3 79	1427136976
41 10	1427136976
67 63	1427136976
91 96	1427136976
9 19	1427136976
122 89	1427136976
16 55	1427136976
73 74	1427136976
71 31	1427136976
85 22	1427136976
3 79	1427136976
41 10	1427136976
67 63	1427136976
91 96	1427136976
90 77	1427136976
122 89	1427136976
77 3	1427136976
85 22	1427136976
3 79	1427136976
41 10	1427136976
67 63	1427136976
96 86	1427136976
91 96	1427136976
59 69	1427136976
90 77	1427136976
122 89	1427136976
49 37	1427136976
85 22	1427136976
41 10	1427136976
67 63	1427136976
122 73	1427136976
96 86	1427136976
91 96	1427136976
122 89	1427136976
49 37	1427136976
85 22	1427136976
3 79	1427136976
41 10	1427136976
12 69	1427136976
67 63	1427136976
122 73	1427136976
96 86	1427136976
91 96	1427136976
9 19	1427136976
59 69	1427136976
122 89	1427136976
49 37	1427136976
71 31	1427136976
85 22	1427136976
3 79	1427136976
41 10	1427136976
12 69	1427136976
67 63	1427136976
122 73	1427136976
96 86	1427136976
91 96	1427136976
59 69	1427136976
49 37	1427136976
3 79	1427136976
41 10	1427136976
67 63	1427136976
96 86	1427136976
91 96	1427136976
9 19	1427136976
86 65	1427136976
59 69	1427136976
103 108	1427136976
85 22	1427136976
3 79	1427136976
41 10	1427136976
67 63	1427136976
91 96	1427136976
9 19	1427136976
86 65	1427136976
59 69	1427136976
29 76	1427136976
85 22	1427136976
3 79	1427136976
41 10	1427136976
12 69	1427136976
67 63	1427136976
122 73	1427136976
96 86	1427136976
91 96	1427136976
9 19	1427136976
86 65	1427136976
71 31	1427136976
85 22	1427136976
41 10	1427136976
12 69	1427136976
67 63	1427136976
122 73	1427136976
91 96	1427136976
9 19	1427136976
86 65	1427136976
64 76	1427136976
9 122	1427136976
85 22	1427136976
41 10	1427136976
67 63	1427136976
122 73	1427136976
96 86	1427136976
91 96	1427136976
9 19	1427136976
59 69	1427136976
85 22	1427136976
41 10	1427136976
67 63	1427136976
122 73	1427136976
96 86	1427136976
91 96	1427136976
9 19	1427136976
59 69	1427136976
122 89	1427136976
85 22	1427136976
41 10	1427136976
67 63	1427136976
122 73	1427136976
96 86	1427136976
91 96	1427136976
9 19	1427136976
41 10	1427136976
67 63	1427136976
122 73	1427136976
96 86	1427136976
91 96	1427136976
9 19	1427136976
85 22	1427136976
41 10	1427136976
67 63	1427136976
122 73	1427136976
96 86	1427136976
91 96	1427136976
59 17	1427136976
86 22	1427136976
67 63	1427136976
122 73	1427136976
96 86	1427136976
71 31	1427136976
85 22	1427136976
41 10	1427136976
93 54	1427136976
67 63	1427136976
122 73	1427136976
49 37	1427136976
71 31	1427136976
85 22	1427136976
41 10	1427136976
93 2	1427136976
93 54	1427136976
67 63	1427136976
122 73	1427136976
96 86	1427136976
102 41	1427136976
85 22	1427136976
41 10	1427136976
93 2	1427136976
93 54	1427136976
67 63	1427136976
122 73	1427136976
90 77	1427136976
73 74	1427136976
103 108	1427136976
85 22	1427136976
41 10	1427136976
93 2	1427136976
93 54	1427136976
67 63	1427136976
96 86	1427136976
91 96	1427136976
9 19	1427136976
102 41	1427136976
85 22	1427136976
41 10	1427136976
67 63	1427136976
96 86	1427136976
9 19	1427136976
103 49	1427136976
59 69	1427136976
52 13	1427136976
85 22	1427136976
41 10	1427136976
67 63	1427136976
9 19	1427136976
103 49	1427136976
102 41	1427136976
73 74	1427136976
71 31	1427136976
85 22	1427136976
41 10	1427136976
67 63	1427136976
9 19	1427136976
103 49	1427136976
73 74	1427136976
85 22	1427136976
88 49	1427136976
60 5	1427136976
41 10	1427136976
67 63	1427136976
9 19	1427136976
52 13	1427136976
85 22	1427136976
41 10	1427136976
67 63	1427136976
91 96	1427136976
9 19	1427136976
52 13	1427136976
85 22	1427136976
41 10	1427136976
67 63	1427136976
9 19	1427136976
59 69	1427136976
85 22	1427136976
3 79	1427136976
41 10	1427136976
67 63	1427136976
9 19	1427136976
59 69	1427136976
85 22	1427136976
41 10	1427136976
67 63	1427136976
9 19	1427136976
52 13	1427136976
85 22	1427136976
41 10	1427136976
67 63	1427136976
9 19	1427136976
102 41	1427136976
85 22	1427136976
41 10	1427136976
67 63	1427136976
52 42	1427136976
85 22	1427136976
41 10	1427136976
67 63	1427136976
9 19	1427136976
52 42	1427136976
85 22	1427136976
3 79	1427136976
41 10	1427136976
67 63	1427136976
9 19	1427136976
59 17	1427136976
85 22	1427136976
41 10	1427136976
9 19	1427136976
85 22	1427136976
3 79	1427136976
41 10	1427136976
67 63	1427136976
9 19	1427136976
59 17	1427136976
85 22	1427136976
3 79	1427136976
41 10	1427136976
9 19	1427136976
85 22	1427136976
3 79	1427136976
41 10	1427136976
9 19	1427136976
49 37	1427136976
85 22	1427136976
3 79	1427136976
41 10	1427136976
67 63	1427136976
9 19	1427136976
33 78	1427136976
85 22	1427136976
41 10	1427136976
67 63	1427136976
91 96	1427136976
9 19	1427136976
33 78	1427136976
52 13	1427136976
85 22	1427136976
41 10	1427136976
67 63	1427136976
122 73	1427136976
9 19	1427136976
85 22	1427136976
41 10	1427136976
67 63	1427136976
122 73	1427136976
64 108	1427136976
63 76	1427136976
85 22	1427136976
41 10	1427136976
67 76	1427136976
67 63	1427136976
122 73	1427136976
85 22	1427136976
41 10	1427136976
67 63	1427136976
122 73	1427136976
52 13	1427136976
85 22	1427136976
41 10	1427136976
67 76	1427136976
67 63	1427136976
122 73	1427136976
102 41	1427136976
85 22	1427136976
41 10	1427136976
67 63	1427136976
9 19	1427136976
52 13	1427136976
85 22	1427136976
41 10	1427136976
122 73	1427136976
9 19	1427136976
102 41	1427136976
49 37	1427136976
85 22	1427136976
3 79	1427136976
41 10	1427136976
67 63	1427136976
122 73	1427136976
9 19	1427136976
103 108	1427136976
85 22	1427136976
41 10	1427136976
67 63	1427136976
122 73	1427136976
9 19	1427136976
33 78	1427136976
103 108	1427136976
85 22	1427136976
3 79	1427136976
41 10	1427136976
67 63	1427136976
122 73	1427136976
9 19	1427136976
33 78	1427136976
103 108	1427136976
85 22	1427136976
41 10	1427136976
67 63	1427136976
96 86	1427136976
85 22	1427136976
41 10	1427136976
67 63	1427136976
122 73	1427136976
103 108	1427136976
85 22	1427136976
41 10	1427136976
67 63	1427136976
122 73	1427136976
49 108	1427136976
52 13	1427136976
85 22	1427136976
41 10	1427136976
67 63	1427136976
122 73	1427136976
49 108	1427136976
122 89	1427136976
85 22	1427136976
41 10	1427136976
67 63	1427136976
122 73	1427136976
122 89	1427136976
85 22	1427136976
41 10	1427136976
67 63	1427136976
122 73	1427136976
90 77	1427136976
122 89	1427136976
85 22	1427136976
41 10	1427136976
67 63	1427136976
122 73	1427136976
90 77	1427136976
85 22	1427136976
41 10	1427136976
67 63	1427136976
122 73	1427136976
90 77	1427136976
85 22	1427136976
41 10	1427136976
67 63	1427136976
122 73	1427136976
90 77	1427136976
122 89	1427136976
29 76	1427136976
85 22	1427136976
41 10	1427136976
64 29	1427136976
67 63	1427136976
122 73	1427136976
90 77	1427136976
85 22	1427136976
41 10	1427136976
93 2	1427136976
67 63	1427136976
122 73	1427136976
90 77	1427136976
85 22	1427136976
41 10	1427136976
67 63	1427136976
122 73	1427136976
3 107	1427136976
85 22	1427136976
41 10	1427136976
67 63	1427136976
122 73	1427136976
90 77	1427136976
85 22	1427136976
41 10	1427136976
67 63	1427136976
122 73	1427136976
90 77	1427136976
103 108	1427136976
85 22	1427136976
41 10	1427136976
67 63	1427136976
122 73	1427136976
90 77	1427136976
103 108	1427136976
85 22	1427136976
41 10	1427136976
67 63	1427136976
122 73	1427136976
90 77	1427136976
85 22	1427136976
41 10	1427136976
67 63	1427136976
122 73	1427136976
90 77	1427136976
94 54	1427136976
85 22	1427136976
41 10	1427136976
93 2	1427136976
122 73	1427136976
90 77	1427136976
85 22	1427136976
41 10	1427136976
67 63	1427136976
122 73	1427136976
90 77	1427136976
73 74	1427136976
85 22	1427136976
41 10	1427136976
67 63	1427136976
122 73	1427136976
90 77	1427136976
85 22	1427136976
41 10	1427136976
67 63	1427136976
122 73	1427136976
90 77	1427136976
85 22	1427136976
41 10	1427136976
67 63	1427136976
103 49	1427136976
90 77	1427136976
71 57	1427136976
85 22	1427136976
41 10	1427136976
93 54	1427136976
67 63	1427136976
103 49	1427136976
90 77	1427136976
85 22	1427136976
41 10	1427136976
67 63	1427136976
90 77	1427136976
103 108	1427136976
85 22	1427136976
3 79	1427136976
41 10	1427136976
67 63	1427136976
90 77	1427136976
85 22	1427136976
41 10	1427136976
67 63	1427136976
90 77	1427136976
85 22	1427136976
3 79	1427136976
41 10	1427136976
67 63	1427136976
90 77	1427136976
29 76	1427136976
73 74	1427136976
85 22	1427136976
41 10	1427136976
67 63	1427136976
90 77	1427136976
73 74	1427136976
85 22	1427136976
3 79	1427136976
41 10	1427136976
67 63	1427136976
90 77	1427136976
29 76	1427136976
73 74	1427136976
85 22	1427136976
3 79	1427136976
41 10	1427136976
67 63	1427136976
90 77	1427136976
85 22	1427136976
3 79	1427136976
41 10	1427136976
67 63	1427136976
96 22	1427136976
90 77	1427136976
71 57	1427136976
103 108	1427136976
85 22	1427136976
3 79	1427136976
41 10	1427136976
67 63	1427136976
96 22	1427136976
90 77	1427136976
85 22	1427136976
3 79	1427136976
41 10	1427136976
93 2	1427136976
67 63	1427136976
90 77	1427136976
29 76	1427136976
85 22	1427136976
3 79	1427136976
41 10	1427136976
67 63	1427136976
90 77	1427136976
85 22	1427136976
3 79	1427136976
41 10	1427136976
67 63	1427136976
90 77	1427136976
85 22	1427136976
3 79	1427136976
41 10	1427136976
67 63	1427136976
90 77	1427136976
85 22	1427136976
3 79	1427136976
41 10	1427136976
67 63	1427136976
90 77	1427136976
29 76	1427136976
85 22	1427136976
3 79	1427136976
41 10	1427136976
67 63	1427136976
122 73	1427136976
90 77	1427136976
52 42	1427136976
85 22	1427136976
3 79	1427136976
41 10	1427136976
67 63	1427136976
122 73	1427136976
90 77	1427136976
52 42	1427136976
85 22	1427136976
3 79	1427136976
41 10	1427136976
67 63	1427136976
122 73	1427136976
90 77	1427136976
85 22	1427136976
3 79	1427136976
41 10	1427136976
93 2	1427136976
93 54	1427136976
67 63	1427136976
122 73	1427136976
90 77	1427136976
49 108	1427136976
85 22	1427136976
3 79	1427136976
41 10	1427136976
67 76	1427136976
122 73	1427136976
90 77	1427136976
85 22	1427136976
41 10	1427136976
67 76	1427136976
67 63	1427136976
122 73	1427136976
90 77	1427136976
63 76	1427136976
85 22	1427136976
41 10	1427136976
67 76	1427136976
122 73	1427136976
90 77	1427136976
63 76	1427136976
85 22	1427136976
41 10	1427136976
67 76	1427136976
67 63	1427136976
122 73	1427136976
90 77	1427136976
63 76	1427136976
85 22	1427136976
3 79	1427136976
41 10	1427136976
122 73	1427136976
90 77	1427136976
85 22	1427136976
41 10	1427136976
67 76	1427136976
67 63	1427136976
122 73	1427136976
90 77	1427136976
63 76	1427136976
85 22	1427136976
41 10	1427136976
67 76	1427136976
93 54	1427136976
67 63	1427136976
122 73	1427136976
90 77	1427136976
85 22	1427136976
41 10	1427136976
93 54	1427136976
122 73	1427136976
94 43	1427136976
90 77	1427136976
94 54	1427136976
85 22	1427136976
41 10	1427136976
122 73	1427136976
90 77	1427136976
63 76	1427136976
71 31	1427136976
85 22	1427136976
41 10	1427136976
93 54	1427136976
122 73	1427136976
94 43	1427136976
90 77	1427136976
49 108	1427136976
85 22	1427136976
41 10	1427136976
93 54	1427136976
122 73	1427136976
90 77	1427136976
71 31	1427136976
85 22	1427136976
41 10	1427136976
93 54	1427136976
122 73	1427136976
90 77	1427136976
71 31	1427136976
85 22	1427136976
41 10	1427136976
122 73	1427136976
94 43	1427136976
90 77	1427136976
94 54	1427136976
71 31	1427136976
85 22	1427136976
41 10	1427136976
67 63	1427136976
122 73	1427136976
94 43	1427136976
90 77	1427136976
94 54	1427136976
63 76	1427136976
103 108	1427136976
85 22	1427136976
41 10	1427136976
122 73	1427136976
90 77	1427136976
103 108	1427136976
85 22	1427136976
41 10	1427136976
67 76	1427136976
122 73	1427136976
90 77	1427136976
52 42	1427136976
122 89	1427136976
94 54	1427136976
63 76	1427136976
85 22	1427136976
41 10	1427136976
67 76	1427136976
122 73	1427136976
52 42	1427136976
63 76	1427136976
85 22	1427136976
41 10	1427136976
93 54	1427136976
67 63	1427136976
122 73	1427136976
90 77	1427136976
52 42	1427136976
122 89	1427136976
85 22	1427136976
41 10	1427136976
67 63	1427136976
122 73	1427136976
90 77	1427136976
52 42	1427136976
122 89	1427136976
85 22	1427136976
3 79	1427136976
41 10	1427136976
67 76	1427136976
67 63	1427136976
122 73	1427136976
90 77	1427136976
63 76	1427136976
85 22	1427136976
41 10	1427136976
67 76	1427136976
67 63	1427136976
122 73	1427136976
90 77	1427136976
122 89	1427136976
63 76	1427136976
103 108	1427136976
85 22	1427136976
41 10	1427136976
67 76	1427136976
90 77	1427136976
49 76	1427136976
41 10	1427136976
67 76	1427136976
67 63	1427136976
90 77	1427136976
49 76	1427136976
85 22	1427136976
41 10	1427136976
67 76	1427136976
67 63	1427136976
90 77	1427136976
85 22	1427136976
41 10	1427136976
67 76	1427136976
122 73	1427136976
90 77	1427136976
52 42	1427136976
63 76	1427136976
103 108	1427136976
85 22	1427136976
41 10	1427136976
67 76	1427136976
122 73	1427136976
90 77	1427136976
63 76	1427136976
103 108	1427136976
85 22	1427136976
41 10	1427136976
93 54	1427136976
67 63	1427136976
90 77	1427136976
121 73	1427136976
103 108	1427136976
85 22	1427136976
41 10	1427136976
67 63	1427136976
122 73	1427136976
121 73	1427136976
63 76	1427136976
103 108	1427136976
85 22	1427136976
41 10	1427136976
67 63	1427136976
63 76	1427136976
103 108	1427136976
85 22	1427136976
41 10	1427136976
94 54	1427136976
103 108	1427136976
85 22	1427136976
41 10	1427136976
90 77	1427136976
103 108	1427136976
85 22	1427136976
41 10	1427136976
93 54	1427136976
94 54	1427136976
103 108	1427136976
85 22	1427136976
41 10	1427136976
67 63	1427136976
90 77	1427136976
94 54	1427136976
85 22	1427136976
41 10	1427136976
67 63	1427136976
90 77	1427136976
94 54	1427136976
103 108	1427136976
85 22	1427136976
41 10	1427136976
67 63	1427136976
90 77	1427136976
103 108	1427136976
41 10	1427136976
64 29	1427136976
67 63	1427136976
90 77	1427136976
85 22	1427136976
41 10	1427136976
67 63	1427136976
103 49	1427136976
90 77	1427136976
85 22	1427136976
41 10	1427136976
67 63	1427136976
32 113	1427136976
90 77	1427136976
85 22	1427136976
41 10	1427136976
67 63	1427136976
103 49	1427136976
90 77	1427136976
85 22	1427136976
41 10	1427136976
29 108	1427136976
67 76	1427136976
32 113	1427136976
90 77	1427136976
122 89	1427136976
